"","Date","Close","Volume","Symbol","Topic1","Topic2","Topic3"
"745","5/16/2011","47.61","112535374","AAPL","court","intellectual property","samsung"
"746","5/17/2011","48.02","113196657","AAPL","court","intellectual property","samsung"
"747","5/18/2011","48.55"," 83693267","AAPL","court","intellectual property","samsung"
"748","5/19/2011","48.65"," 65291310","AAPL","court","intellectual property","samsung"
"749","5/20/2011","47.89"," 84547708","AAPL","court","intellectual property","samsung"
"750","5/23/2011","47.77"," 95627217","AAPL","court","intellectual property","samsung"
"751","5/24/2011","47.46"," 80520650","AAPL","court","intellectual property","samsung"
"752","5/25/2011","48.11"," 73555433","AAPL","court","intellectual property","samsung"
"753","5/26/2011","47.86"," 55673751","AAPL","court","intellectual property","samsung"
"754","5/27/2011","48.2"," 50912897","AAPL","court","intellectual property","samsung"
"755","5/31/2011","49.69","104434134","AAPL","court","intellectual property","samsung"
"756","6/1/2011","49.36","138670602","AAPL","court","intellectual property","samsung"
"757","6/2/2011","49.44"," 84721112","AAPL","court","intellectual property","samsung"
"758","6/3/2011","49.06"," 78360765","AAPL","court","intellectual property","samsung"
"759","6/6/2011","48.29","115484677","AAPL","court","intellectual property","samsung"
"760","6/7/2011","47.43","132493060","AAPL","court","intellectual property","samsung"
"761","6/8/2011","47.46"," 83471577","AAPL","court","intellectual property","samsung"
"762","6/9/2011","47.36"," 68841199","AAPL","court","intellectual property","samsung"
"763","6/10/2011","46.56","108529400","AAPL","court","intellectual property","samsung"
"764","6/13/2011","46.66"," 82414108","AAPL","court","intellectual property","samsung"
"765","6/14/2011","47.49"," 83641901","AAPL","court","intellectual property","samsung"
"766","6/15/2011","46.68"," 99851885","AAPL","court","intellectual property","samsung"
"767","6/16/2011","46.45","127647338","AAPL","court","intellectual property","samsung"
"768","6/17/2011","45.75","153872649","AAPL","court","intellectual property","samsung"
"769","6/20/2011","45.05","160161274","AAPL","court","intellectual property","samsung"
"770","6/21/2011","46.47","123343514","AAPL","court","intellectual property","samsung"
"771","6/22/2011","46.09"," 97645436","AAPL","court","intellectual property","samsung"
"772","6/23/2011","47.32","139939254","AAPL","court","intellectual property","samsung"
"773","6/24/2011","46.62","109981312","AAPL","court","intellectual property","samsung"
"774","6/27/2011","47.43"," 84989933","AAPL","court","intellectual property","samsung"
"775","6/28/2011","47.89"," 73574907","AAPL","court","intellectual property","samsung"
"776","6/29/2011","47.72"," 88179070","AAPL","court","intellectual property","samsung"
"777","6/30/2011","47.95"," 80807391","AAPL","court","intellectual property","samsung"
"778","7/1/2011","49.04","108828209","AAPL","court","intellectual property","samsung"
"779","7/5/2011","49.92"," 88818618","AAPL","court","intellectual property","samsung"
"780","7/6/2011","50.25","111156241","AAPL","court","intellectual property","samsung"
"781","7/7/2011","51.03"," 99915319","AAPL","court","intellectual property","samsung"
"782","7/8/2011","51.39","122481639","AAPL","court","intellectual property","samsung"
"783","7/11/2011","50.57","110713974","AAPL","court","intellectual property","samsung"
"784","7/12/2011","50.54","112901691","AAPL","court","intellectual property","samsung"
"785","7/13/2011","51.15"," 97909518","AAPL","court","intellectual property","samsung"
"786","7/14/2011","51.11","107633155","AAPL","court","intellectual property","samsung"
"787","7/15/2011","52.13","121116338","AAPL","court","intellectual property","samsung"
"788","7/18/2011","53.4","143157623","AAPL","court","intellectual property","samsung"
"789","7/19/2011","53.84","204786344","AAPL","court","intellectual property","samsung"
"790","7/20/2011","55.27","235331712","AAPL","court","intellectual property","samsung"
"791","7/21/2011","55.33","131629036","AAPL","court","intellectual property","samsung"
"792","7/22/2011","56.19","129181885","AAPL","court","intellectual property","samsung"
"793","7/25/2011","56.93","147451094","AAPL","court","intellectual property","samsung"
"794","7/26/2011","57.63","119145026","AAPL","court","intellectual property","samsung"
"795","7/27/2011","56.08","164830470","AAPL","court","intellectual property","samsung"
"796","7/28/2011","55.97","148506092","AAPL","court","intellectual property","samsung"
"797","7/29/2011","55.78","158145890","AAPL","court","intellectual property","samsung"
"798","8/1/2011","56.68","153207957","AAPL","court","intellectual property","samsung"
"799","8/2/2011","55.46","250968788","AAPL","court","intellectual property","samsung"
"800","8/3/2011","56.08","183125796","AAPL","court","intellectual property","samsung"
"801","8/4/2011","53.91","217851424","AAPL","court","intellectual property","samsung"
"802","8/5/2011","53.37","301140350","AAPL","court","intellectual property","samsung"
"803","8/8/2011","50.46","285951204","AAPL","court","intellectual property","samsung"
"804","8/9/2011","53.43","270645704","AAPL","court","intellectual property","samsung"
"805","8/10/2011","51.96","219662296","AAPL","court","intellectual property","samsung"
"806","8/11/2011","53.39","185491110","AAPL","court","intellectual property","samsung"
"807","8/12/2011","53.86","132243405","AAPL","court","intellectual property","samsung"
"808","8/15/2011","54.77","115135468","AAPL","court","intellectual property","samsung"
"809","8/16/2011","54.35","124722122","AAPL","court","intellectual property","samsung"
"810","8/17/2011","54.35","110514943","AAPL","court","intellectual property","samsung"
"811","8/18/2011","52.29","212858289","AAPL","court","intellectual property","samsung"
"812","8/19/2011","50.86","193970546","AAPL","court","intellectual property","samsung"
"813","8/22/2011","50.92","133826210","AAPL","court","intellectual property","samsung"
"814","8/23/2011","53.37","164208576","AAPL","court","intellectual property","samsung"
"815","8/24/2011","53.74","156566907","AAPL","court","intellectual property","samsung"
"816","8/25/2011","53.39","217825076","AAPL","court","intellectual property","samsung"
"817","8/26/2011","54.8","160368761","AAPL","court","intellectual property","samsung"
"818","8/29/2011","55.71","101313149","AAPL","court","intellectual property","samsung"
"819","8/30/2011","55.71","104480264","AAPL","court","intellectual property","samsung"
"820","8/31/2011","54.98","130688894","AAPL","court","intellectual property","samsung"
"821","9/1/2011","54.43"," 85930705","AAPL","court","intellectual property","samsung"
"822","9/2/2011","53.44","109791514","AAPL","court","intellectual property","samsung"
"823","9/6/2011","54.25","127424129","AAPL","court","intellectual property","samsung"
"824","9/7/2011","54.85"," 87643794","AAPL","court","intellectual property","samsung"
"825","9/8/2011","54.88","104039460","AAPL","court","intellectual property","samsung"
"826","9/9/2011","53.93","141269408","AAPL","court","intellectual property","samsung"
"827","9/12/2011","54.28","116957988","AAPL","court","intellectual property","samsung"
"828","9/13/2011","54.95","110184487","AAPL","court","intellectual property","samsung"
"829","9/14/2011","55.61","133680848","AAPL","court","intellectual property","samsung"
"830","9/15/2011","56.14","104454581","AAPL","court","intellectual property","samsung"
"831","9/16/2011","57.21","174622161","AAPL","court","intellectual property","samsung"
"832","9/19/2011","58.8","205964780","AAPL","court","intellectual property","samsung"
"833","9/20/2011","59.06","193937289","AAPL","court","intellectual property","samsung"
"834","9/21/2011","58.88","151493755","AAPL","court","intellectual property","samsung"
"835","9/22/2011","57.4","242120137","AAPL","court","intellectual property","samsung"
"836","9/23/2011","57.76","136620610","AAPL","court","intellectual property","samsung"
"837","9/26/2011","57.6","203218862","AAPL","carlini","adobe","agreement"
"838","9/27/2011","57.04","158124372","AAPL","carlini","adobe","agreement"
"839","9/28/2011","56.72","107463181","AAPL","carlini","adobe","agreement"
"840","9/29/2011","55.8","162841147","AAPL","carlini","adobe","agreement"
"841","9/30/2011","54.47","137059223","AAPL","carlini","adobe","agreement"
"842","10/3/2011","53.51","167269011","AAPL","carlini","adobe","agreement"
"843","10/4/2011","53.21","308418887","AAPL","carlini","adobe","agreement"
"844","10/5/2011","54.04","196617358","AAPL","carlini","adobe","agreement"
"845","10/6/2011","53.91","203145054","AAPL","carlini","adobe","agreement"
"846","10/7/2011","52.83","133904162","AAPL","carlini","adobe","agreement"
"847","10/10/2011","55.54","110628287","AAPL","carlini","adobe","agreement"
"848","10/11/2011","57.18","151420465","AAPL","carlini","adobe","agreement"
"849","10/12/2011","57.46","155570982","AAPL","carlini","adobe","agreement"
"850","10/13/2011","58.35","106545775","AAPL","carlini","adobe","agreement"
"851","10/14/2011","60.29","143341730","AAPL","carlini","adobe","agreement"
"852","10/17/2011","60","171510696","AAPL","carlini","adobe","agreement"
"853","10/18/2011","60.32","220400096","AAPL","carlini","adobe","agreement"
"854","10/19/2011","56.95","275998093","AAPL","carlini","adobe","agreement"
"855","10/20/2011","56.47","137382294","AAPL","carlini","adobe","agreement"
"856","10/21/2011","56.12","155310512","AAPL","carlini","adobe","agreement"
"857","10/24/2011","57.97","125589044","AAPL","carlini","adobe","agreement"
"858","10/25/2011","56.82","107650200","AAPL","carlini","adobe","agreement"
"859","10/26/2011","57.23","114074982","AAPL","carlini","adobe","agreement"
"860","10/27/2011","57.81","123713317","AAPL","carlini","adobe","agreement"
"861","10/28/2011","57.85"," 80709748","AAPL","carlini","adobe","agreement"
"862","10/31/2011","57.83"," 96406303","AAPL","carlini","adobe","agreement"
"863","11/1/2011","56.64","132946877","AAPL","carlini","adobe","agreement"
"864","11/2/2011","56.77"," 82063667","AAPL","carlini","adobe","agreement"
"865","11/3/2011","57.58","110381075","AAPL","carlini","adobe","agreement"
"866","11/4/2011","57.18"," 75556992","AAPL","carlini","adobe","agreement"
"867","11/7/2011","57.1"," 67565799","AAPL","carlini","adobe","agreement"
"868","11/8/2011","58.03","100109842","AAPL","carlini","adobe","agreement"
"869","11/9/2011","56.47","139670930","AAPL","carlini","adobe","agreement"
"870","11/10/2011","55.03","186245269","AAPL","carlini","adobe","agreement"
"871","11/11/2011","54.95","163446017","AAPL","carlini","adobe","agreement"
"872","11/14/2011","54.18","108265507","AAPL","carlini","adobe","agreement"
"873","11/15/2011","55.55","107744812","AAPL","carlini","adobe","agreement"
"874","11/16/2011","54.97"," 87302012","AAPL","carlini","adobe","agreement"
"875","11/17/2011","53.92","120030148","AAPL","carlini","adobe","agreement"
"876","11/18/2011","53.56"," 93018765","AAPL","carlini","adobe","agreement"
"877","11/21/2011","52.72","112050589","AAPL","carlini","adobe","agreement"
"878","11/22/2011","53.79","102324341","AAPL","carlini","adobe","agreement"
"879","11/23/2011","52.43","107160445","AAPL","carlini","adobe","agreement"
"880","11/25/2011","51.94"," 63689801","AAPL","carlini","adobe","agreement"
"881","11/28/2011","53.73"," 86660854","AAPL","carlini","adobe","agreement"
"882","11/29/2011","53.31"," 94007858","AAPL","carlini","adobe","agreement"
"883","11/30/2011","54.6","101516702","AAPL","carlini","adobe","agreement"
"884","12/1/2011","55.42"," 96794838","AAPL","carlini","adobe","agreement"
"885","12/2/2011","55.67"," 94818290","AAPL","carlini","adobe","agreement"
"886","12/5/2011","56.14"," 89342127","AAPL","carlini","adobe","agreement"
"887","12/6/2011","55.85"," 70951013","AAPL","carlini","adobe","agreement"
"888","12/7/2011","55.58"," 76249929","AAPL","carlini","adobe","agreement"
"889","12/8/2011","55.81"," 94089051","AAPL","carlini","adobe","agreement"
"890","12/9/2011","56.23"," 74285785","AAPL","carlini","adobe","agreement"
"891","12/12/2011","55.98"," 75266366","AAPL","carlini","adobe","agreement"
"892","12/13/2011","55.54"," 84784203","AAPL","carlini","adobe","agreement"
"893","12/14/2011","54.31","101788680","AAPL","carlini","adobe","agreement"
"894","12/15/2011","54.13"," 64112125","AAPL","carlini","adobe","agreement"
"895","12/16/2011","54.43","105394401","AAPL","carlini","adobe","agreement"
"896","12/19/2011","54.6"," 58881914","AAPL","carlini","adobe","agreement"
"897","12/20/2011","56.56"," 84350728","AAPL","carlini","adobe","agreement"
"898","12/21/2011","56.64"," 65736678","AAPL","carlini","adobe","agreement"
"899","12/22/2011","56.94"," 50589112","AAPL","carlini","adobe","agreement"
"900","12/23/2011","57.62"," 67401964","AAPL","carlini","adobe","agreement"
"901","12/27/2011","58.08"," 66308613","AAPL","carlini","adobe","agreement"
"902","12/28/2011","57.52"," 57214227","AAPL","carlini","adobe","agreement"
"903","12/29/2011","57.87"," 54039041","AAPL","carlini","adobe","agreement"
"904","12/30/2011","57.86"," 44943710","AAPL","carlini","adobe","agreement"
"905","1/3/2012","58.75"," 75564699","AAPL","carlini","adobe","agreement"
"906","1/4/2012","59.06"," 65061108","AAPL","carlini","adobe","agreement"
"907","1/5/2012","59.72"," 67816805","AAPL","carlini","adobe","agreement"
"908","1/6/2012","60.34"," 79596412","AAPL","carlini","adobe","agreement"
"909","1/9/2012","60.25"," 98505792","AAPL","carlini","adobe","agreement"
"910","1/10/2012","60.46"," 64581762","AAPL","carlini","adobe","agreement"
"911","1/11/2012","60.36"," 53798059","AAPL","carlini","adobe","agreement"
"912","1/12/2012","60.2"," 53180911","AAPL","carlini","adobe","agreement"
"913","1/13/2012","59.97"," 56539749","AAPL","carlini","adobe","agreement"
"914","1/17/2012","60.67"," 60724055","AAPL","carlini","adobe","agreement"
"915","1/18/2012","61.3"," 69197758","AAPL","carlini","adobe","agreement"
"916","1/19/2012","61.11"," 65434453","AAPL","carlini","adobe","agreement"
"917","1/20/2012","60.04","103492249","AAPL","carlini","adobe","agreement"
"918","1/23/2012","61.06"," 76515446","AAPL","carlini","adobe","agreement"
"919","1/24/2012","60.06","136909311","AAPL","carlini","adobe","agreement"
"920","1/25/2012","63.81","239565837","AAPL","carlini","adobe","agreement"
"921","1/26/2012","63.52"," 81057711","AAPL","carlini","adobe","agreement"
"922","1/27/2012","63.9"," 74971631","AAPL","carlini","adobe","agreement"
"923","1/30/2012","64.72"," 94832073","AAPL","carlini","adobe","agreement"
"924","1/31/2012","65.21"," 97977985","AAPL","carlini","adobe","agreement"
"925","2/1/2012","65.17"," 67510562","AAPL","carlini","adobe","agreement"
"926","2/2/2012","65.02"," 46698547","AAPL","carlini","adobe","agreement"
"927","2/3/2012","65.67"," 71717009","AAPL","carlini","adobe","agreement"
"928","2/6/2012","66.28"," 62420596","AAPL","carlini","adobe","agreement"
"929","2/7/2012","66.98"," 79055263","AAPL","carlini","adobe","agreement"
"930","2/8/2012","68.1","101969280","AAPL","carlini","adobe","agreement"
"931","2/9/2012","70.45","221053602","AAPL","carlini","adobe","agreement"
"932","2/10/2012","70.49","157824975","AAPL","carlini","adobe","agreement"
"933","2/13/2012","71.8","129301606","AAPL","carlini","adobe","agreement"
"934","2/14/2012","72.78","115483011","AAPL","carlini","adobe","agreement"
"935","2/15/2012","71.1","376528040","AAPL","carlini","adobe","agreement"
"936","2/16/2012","71.74","236137405","AAPL","carlini","adobe","agreement"
"937","2/17/2012","71.73","133947191","AAPL","carlini","adobe","agreement"
"938","2/21/2012","73.55","151396399","AAPL","carlini","adobe","agreement"
"939","2/22/2012","73.29","120823808","AAPL","carlini","adobe","agreement"
"940","2/23/2012","73.77","142006312","AAPL","carlini","adobe","agreement"
"941","2/24/2012","74.63","103819905","AAPL","carlini","adobe","agreement"
"942","2/27/2012","75.11","136895304","AAPL","carlini","adobe","agreement"
"943","2/28/2012","76.49","150096478","AAPL","carlini","adobe","agreement"
"944","2/29/2012","77.49","238000378","AAPL","carlini","adobe","agreement"
"945","3/1/2012","77.78","170813188","AAPL","carlini","adobe","agreement"
"946","3/2/2012","77.88","107927589","AAPL","carlini","adobe","agreement"
"947","3/5/2012","76.17","202280183","AAPL","carlini","adobe","agreement"
"948","3/6/2012","75.75","202559651","AAPL","carlini","adobe","agreement"
"949","3/7/2012","75.81","199629549","AAPL","carlini","adobe","agreement"
"950","3/8/2012","77.43","129110723","AAPL","carlini","adobe","agreement"
"951","3/9/2012","77.88","104724732","AAPL","carlini","adobe","agreement"
"952","3/12/2012","78.86","101820019","AAPL","carlini","adobe","agreement"
"953","3/13/2012","81.16","172712659","AAPL","carlini","adobe","agreement"
"954","3/14/2012","84.23","354709747","AAPL","carlini","adobe","agreement"
"955","3/15/2012","83.65","289917768","AAPL","carlini","adobe","agreement"
"956","3/16/2012","83.65","206371879","AAPL","carlini","adobe","agreement"
"957","3/19/2012","85.87","225308790","AAPL","carlini","adobe","agreement"
"958","3/20/2012","86.57","204167033","AAPL","carlini","adobe","agreement"
"959","3/21/2012","86.07","161010374","AAPL","carlini","adobe","agreement"
"960","3/22/2012","85.62","156032898","AAPL","carlini","adobe","agreement"
"961","3/23/2012","85.15","107621815","AAPL","carlini","adobe","agreement"
"962","3/26/2012","86.71","148934219","AAPL","carlini","adobe","agreement"
"963","3/27/2012","87.78","151782141","AAPL","design","jobs","product"
"964","3/28/2012","88.23","163864869","AAPL","design","jobs","product"
"965","3/29/2012","87.12","152059432","AAPL","design","jobs","product"
"966","3/30/2012","85.65","182759395","AAPL","design","jobs","product"
"967","4/2/2012","88.38","149586458","AAPL","design","jobs","product"
"968","4/3/2012","89.9","208638360","AAPL","design","jobs","product"
"969","4/4/2012","89.19","143245095","AAPL","design","jobs","product"
"970","4/5/2012","90.53","160318858","AAPL","design","jobs","product"
"971","4/9/2012","90.89","149384046","AAPL","design","jobs","product"
"972","4/10/2012","89.78","222422452","AAPL","design","jobs","product"
"973","4/11/2012","89.46","174152769","AAPL","design","jobs","product"
"974","4/12/2012","88.97","153582163","AAPL","design","jobs","product"
"975","4/13/2012","86.46","214911067","AAPL","design","jobs","product"
"976","4/16/2012","82.88","262696056","AAPL","design","jobs","product"
"977","4/17/2012","87.1","256371472","AAPL","design","jobs","product"
"978","4/18/2012","86.91","238632471","AAPL","design","jobs","product"
"979","4/19/2012","83.92","208678365","AAPL","design","jobs","product"
"980","4/20/2012","81.85","257743808","AAPL","design","jobs","product"
"981","4/23/2012","81.67","241629479","AAPL","design","jobs","product"
"982","4/24/2012","80.04","269099838","AAPL","design","jobs","product"
"983","4/25/2012","87.14","226427670","AAPL","design","jobs","product"
"984","4/26/2012","86.81","134016274","AAPL","design","jobs","product"
"985","4/27/2012","86.14","101692500","AAPL","design","jobs","product"
"986","4/30/2012","83.43","126535038","AAPL","design","jobs","product"
"987","5/1/2012","83.16","152749513","AAPL","design","jobs","product"
"988","5/2/2012","83.71","106906016","AAPL","design","jobs","product"
"989","5/3/2012","83.12"," 97637057","AAPL","design","jobs","product"
"990","5/4/2012","80.75","132497421","AAPL","design","jobs","product"
"991","5/7/2012","81.35","115073217","AAPL","design","jobs","product"
"992","5/8/2012","81.17","124312720","AAPL","design","jobs","product"
"993","5/9/2012","81.31","120175923","AAPL","design","jobs","product"
"994","5/10/2012","81.5"," 83317752","AAPL","design","jobs","product"
"995","5/11/2012","80.96"," 99886332","AAPL","design","jobs","product"
"996","5/14/2012","79.75"," 88156103","AAPL","design","jobs","product"
"997","5/15/2012","79.02","119076678","AAPL","design","jobs","product"
"998","5/16/2012","78.01","140223874","AAPL","design","jobs","product"
"999","5/17/2012","75.73","179304713","AAPL","design","jobs","product"
"1000","5/18/2012","75.77","183072463","AAPL","design","jobs","product"
"1001","5/21/2012","80.18","157772790","AAPL","design","jobs","product"
"1002","5/22/2012","79.57","173696754","AAPL","design","jobs","product"
"1003","5/23/2012","81.51","146224365","AAPL","design","jobs","product"
"1004","5/24/2012","80.76","124049506","AAPL","design","jobs","product"
"1005","5/25/2012","80.33"," 82116552","AAPL","design","jobs","product"
"1006","5/29/2012","81.75"," 95126346","AAPL","design","jobs","product"
"1007","5/30/2012","82.74","132355209","AAPL","design","jobs","product"
"1008","5/31/2012","82.53","122977603","AAPL","design","jobs","product"
